.gitignore | ProdRef: False | TestRef: False | By: 5
N100_Financial_Intelligence_Platform\src\module3_cashflow_intelligence.py | ProdRef: True | TestRef: False | By: 2
NIFTY_SMALL_100.db | ProdRef: False | TestRef: False | By: 10
README.md | ProdRef: True | TestRef: False | By: 23
SPRINT5_MODULE_2A_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 1
SPRINT5_MODULE_2B_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 0
SPRINT5_MODULE_2C_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 1
SPRINT_5_FINAL_STATUS.md | ProdRef: False | TestRef: False | By: 0
TODO.md | ProdRef: False | TestRef: False | By: 3
__pycache__\test_context.cpython-314-pytest-9.1.1.pyc | ProdRef: False | TestRef: False | By: 0
__pycache__\test_db.cpython-314-pytest-9.1.1.pyc | ProdRef: False | TestRef: False | By: 0
__pycache__\test_load_ratio.cpython-314-pytest-9.1.1.pyc | ProdRef: False | TestRef: False | By: 0
__pycache__\validate_module4.cpython-314.pyc | ProdRef: False | TestRef: False | By: 0
__pycache__\validate_module4a.cpython-314.pyc | ProdRef: False | TestRef: False | By: 0
__pycache__\validate_module4b.cpython-314.pyc | ProdRef: False | TestRef: False | By: 0
__pycache__\validate_module4c.cpython-314.pyc | ProdRef: False | TestRef: False | By: 0
__pycache__\validate_module5c.cpython-314.pyc | ProdRef: False | TestRef: False | By: 0
_b64.txt | ProdRef: False | TestRef: False | By: 0
_build.py | ProdRef: True | TestRef: True | By: 7
_build_final.py | ProdRef: False | TestRef: False | By: 0
_check_cols.py | ProdRef: False | TestRef: False | By: 0
_check_sectors.py | ProdRef: False | TestRef: False | By: 0
_gen.py | ProdRef: True | TestRef: True | By: 118
_gen_module.py | ProdRef: False | TestRef: False | By: 0
_generate_diagnostic.py | ProdRef: False | TestRef: False | By: 0
_generate_tests.py | ProdRef: False | TestRef: False | By: 0
_inspect_cf.py | ProdRef: False | TestRef: False | By: 0
_inspect_db.py | ProdRef: False | TestRef: False | By: 0
_inspect_db2.py | ProdRef: False | TestRef: False | By: 0
_inspect_db3.py | ProdRef: False | TestRef: False | By: 0
_inspect_pl.py | ProdRef: False | TestRef: False | By: 0
_make_pcg.py | ProdRef: False | TestRef: False | By: 0
_mk.py | ProdRef: False | TestRef: False | By: 0
_pcg_b64.txt | ProdRef: False | TestRef: False | By: 0
_profile.py | ProdRef: True | TestRef: True | By: 41
_profile2.py | ProdRef: False | TestRef: False | By: 0
_profile3.py | ProdRef: False | TestRef: False | By: 0
_quick_diag.py | ProdRef: False | TestRef: False | By: 0
_show_diagnostic.py | ProdRef: False | TestRef: False | By: 0
_simple_build.py | ProdRef: False | TestRef: False | By: 0
_srclist.txt | ProdRef: False | TestRef: False | By: 0
_testlist.txt | ProdRef: False | TestRef: False | By: 0
_tmp_append.py | ProdRef: False | TestRef: False | By: 0
_tmp_check.py | ProdRef: False | TestRef: False | By: 0
_tmp_check_sectors.py | ProdRef: False | TestRef: False | By: 0
_tmp_context_check.py | ProdRef: False | TestRef: False | By: 0
_tmp_inspect.py | ProdRef: False | TestRef: False | By: 0
_tmp_inspect2.py | ProdRef: False | TestRef: False | By: 0
_tmp_inspect3.py | ProdRef: False | TestRef: False | By: 0
_tmp_inspect_out.txt | ProdRef: False | TestRef: False | By: 0
_write_module.py | ProdRef: False | TestRef: False | By: 0
_write_pcg.py | ProdRef: False | TestRef: False | By: 0
_write_pro_rules.py | ProdRef: False | TestRef: False | By: 0
_write_tests.py | ProdRef: False | TestRef: False | By: 0
add_missing_docstrings.py | ProdRef: False | TestRef: False | By: 1
analyze_diagnostic.py | ProdRef: False | TestRef: False | By: 0
archive_deliverables.py | ProdRef: False | TestRef: False | By: 1
audit_and_fix_docstrings.py | ProdRef: False | TestRef: False | By: 1
check_bs.py | ProdRef: False | TestRef: False | By: 0
check_cf.py | ProdRef: False | TestRef: False | By: 0
check_data.py | ProdRef: False | TestRef: False | By: 3
check_latest_ratio.py | ProdRef: False | TestRef: False | By: 0
check_pl.py | ProdRef: False | TestRef: False | By: 0
check_pl_bs.py | ProdRef: False | TestRef: False | By: 0
check_presence.py | ProdRef: False | TestRef: False | By: 0
check_ratios_detail.py | ProdRef: False | TestRef: False | By: 0
check_unions_data.py | ProdRef: False | TestRef: False | By: 0
clean_boms.py | ProdRef: False | TestRef: False | By: 1
context_check.txt | ProdRef: False | TestRef: False | By: 2
create_report.py | ProdRef: False | TestRef: False | By: 0
data\database\NIFTY_SMALL_100.db | ProdRef: False | TestRef: False | By: 10
data\database\financial_data.db | ProdRef: True | TestRef: False | By: 3
data\database\n100.db | ProdRef: True | TestRef: True | By: 87
data\database\n100.db-shm | ProdRef: False | TestRef: False | By: 0
data\database\n100.db-wal | ProdRef: False | TestRef: False | By: 0
data\load_audit.csv | ProdRef: False | TestRef: False | By: 8
data\raw\analysis.xlsx | ProdRef: True | TestRef: True | By: 10
data\raw\balancesheet.xlsx | ProdRef: True | TestRef: False | By: 2
data\raw\cashflow.xlsx | ProdRef: True | TestRef: False | By: 2
data\raw\companies.xlsx | ProdRef: True | TestRef: False | By: 5
data\raw\documents.xlsx | ProdRef: True | TestRef: False | By: 5
data\raw\financial_ratios.xlsx | ProdRef: True | TestRef: False | By: 2
data\raw\market_cap.xlsx | ProdRef: True | TestRef: False | By: 5
data\raw\peer_groups.xlsx | ProdRef: True | TestRef: True | By: 9
data\raw\profitandloss.xlsx | ProdRef: True | TestRef: False | By: 2
data\raw\prosandcons.xlsx | ProdRef: True | TestRef: False | By: 2
data\raw\sectors.xlsx | ProdRef: True | TestRef: True | By: 11
data\raw\stock_prices.xlsx | ProdRef: True | TestRef: False | By: 5
data\validation_failures.csv | ProdRef: False | TestRef: False | By: 6
data_detail.txt | ProdRef: False | TestRef: False | By: 2
data_inspect_out.txt | ProdRef: False | TestRef: False | By: 0
debug_tables.py | ProdRef: False | TestRef: False | By: 0
diagnose_module_2d.py | ProdRef: False | TestRef: False | By: 0
diagnostic_module2d.py | ProdRef: False | TestRef: False | By: 0
diagnostic_output.txt | ProdRef: False | TestRef: False | By: 0
docs\Architecture.md | ProdRef: False | TestRef: False | By: 10
docs\Demo_Checklist.md | ProdRef: False | TestRef: False | By: 2
docs\Project_Summary.md | ProdRef: False | TestRef: False | By: 10
docs\SPRINT1_REVIEW.md | ProdRef: False | TestRef: False | By: 4
docs\Sprint4_Retrospective.md | ProdRef: False | TestRef: False | By: 9
docs\User_Guide.md | ProdRef: False | TestRef: False | By: 9
docs\analyst_guide.pdf | ProdRef: False | TestRef: False | By: 8
docs\etl_validation_summary.md | ProdRef: False | TestRef: False | By: 5
docs\manual_data_review.md | ProdRef: False | TestRef: False | By: 5
docs\openapi.json | ProdRef: True | TestRef: True | By: 14
docs\postman_collection.json | ProdRef: False | TestRef: False | By: 3
docs\profit_loss_validation_review.md | ProdRef: False | TestRef: False | By: 2
docs\screenshots\README.md | ProdRef: True | TestRef: False | By: 22
examine_unions.py | ProdRef: False | TestRef: False | By: 0
fix_only_placeholders.py | ProdRef: False | TestRef: False | By: 1
fix_placeholder_files.py | ProdRef: False | TestRef: False | By: 0
full_test_output.txt | ProdRef: False | TestRef: False | By: 0
generate_acceptance_checklist.py | ProdRef: False | TestRef: False | By: 0
generate_analyst_guide.py | ProdRef: False | TestRef: False | By: 1
generate_pytest_report.py | ProdRef: False | TestRef: False | By: 0
inspect_abb.py | ProdRef: False | TestRef: False | By: 0
inspect_cf.py | ProdRef: False | TestRef: False | By: 0
inspect_data.py | ProdRef: False | TestRef: False | By: 0
inspect_db.py | ProdRef: False | TestRef: False | By: 2
inspect_dbs.py | ProdRef: False | TestRef: False | By: 0
inspect_kpis.py | ProdRef: False | TestRef: False | By: 0
inspect_module3.py | ProdRef: False | TestRef: False | By: 0
inspect_periods.py | ProdRef: False | TestRef: False | By: 2
inspect_result.txt | ProdRef: False | TestRef: False | By: 2
logs\application.log | ProdRef: True | TestRef: False | By: 4
logs\dashboard.log | ProdRef: True | TestRef: False | By: 8
logs\health_score.log | ProdRef: True | TestRef: True | By: 4
module3.log | ProdRef: False | TestRef: False | By: 1
module4a_summary.txt | ProdRef: False | TestRef: False | By: 0
notebooks\exploratory_queries.sql | ProdRef: False | TestRef: False | By: 9
output\NIFTY_SMALL_100.db | ProdRef: False | TestRef: False | By: 10
output\acceptance_checklist.pdf | ProdRef: False | TestRef: False | By: 4
output\analysis_parsed.csv | ProdRef: True | TestRef: True | By: 19
output\capital_allocation_distribution.csv | ProdRef: True | TestRef: True | By: 9
output\capital_allocation_latest_year.csv | ProdRef: True | TestRef: True | By: 15
output\cashflow_intelligence.xlsx | ProdRef: True | TestRef: False | By: 23
output\cluster_labels.csv | ProdRef: True | TestRef: True | By: 14
output\cluster_profiles.csv | ProdRef: True | TestRef: False | By: 6
output\cons_generated.csv | ProdRef: True | TestRef: False | By: 38
output\distress_alerts.csv | ProdRef: True | TestRef: False | By: 19
output\final_deliverables\NIFTY_SMALL_100.db | ProdRef: False | TestRef: False | By: 10
output\final_deliverables\acceptance_checklist.pdf | ProdRef: False | TestRef: False | By: 4
output\final_deliverables\analysis_parsed.csv | ProdRef: True | TestRef: True | By: 19
output\final_deliverables\analyst_guide.pdf | ProdRef: False | TestRef: False | By: 8
output\final_deliverables\api_main.py | ProdRef: False | TestRef: False | By: 1
output\final_deliverables\capital_allocation.csv | ProdRef: False | TestRef: True | By: 6
output\final_deliverables\capital_allocation_distribution.csv | ProdRef: True | TestRef: True | By: 9
output\final_deliverables\capital_allocation_latest_year.csv | ProdRef: True | TestRef: True | By: 15
output\final_deliverables\cashflow_intelligence.xlsx | ProdRef: True | TestRef: False | By: 23
output\final_deliverables\cluster_labels.csv | ProdRef: True | TestRef: True | By: 14
output\final_deliverables\cluster_profiles.csv | ProdRef: True | TestRef: False | By: 6
output\final_deliverables\correlation_heatmap.png | ProdRef: True | TestRef: False | By: 9
output\final_deliverables\dashboard_app.py | ProdRef: False | TestRef: False | By: 1
output\final_deliverables\distress_alerts.csv | ProdRef: True | TestRef: False | By: 19
output\final_deliverables\exploratory_queries.sql | ProdRef: False | TestRef: False | By: 9
output\final_deliverables\financial_health_scores.csv | ProdRef: True | TestRef: True | By: 20
output\final_deliverables\load_audit.csv | ProdRef: False | TestRef: False | By: 8
output\final_deliverables\manifest.txt | ProdRef: False | TestRef: False | By: 4
output\final_deliverables\module4_cross_validation.csv | ProdRef: False | TestRef: False | By: 4
output\final_deliverables\outlier_report.csv | ProdRef: True | TestRef: False | By: 5
output\final_deliverables\parse_failures.csv | ProdRef: True | TestRef: True | By: 20
output\final_deliverables\pattern_change_summary.csv | ProdRef: True | TestRef: False | By: 4
output\final_deliverables\pattern_changes.csv | ProdRef: True | TestRef: True | By: 12
output\final_deliverables\peer_comparison.csv | ProdRef: False | TestRef: False | By: 1
output\final_deliverables\peer_percentiles.csv | ProdRef: True | TestRef: True | By: 19
output\final_deliverables\perf_notes.md | ProdRef: False | TestRef: False | By: 3
output\final_deliverables\portfolio_stats.csv | ProdRef: True | TestRef: False | By: 7
output\final_deliverables\portfolio_summary.pdf | ProdRef: True | TestRef: False | By: 9
output\final_deliverables\postman_collection.json | ProdRef: False | TestRef: False | By: 3
output\final_deliverables\pros_cons_generated.csv | ProdRef: True | TestRef: False | By: 36
output\final_deliverables\pytest_report.html | ProdRef: False | TestRef: True | By: 5
output\final_deliverables\ratio_load_summary.csv | ProdRef: True | TestRef: False | By: 10
output\final_deliverables\sample_sector_report.pdf | ProdRef: False | TestRef: False | By: 1
output\final_deliverables\sample_tearsheet.pdf | ProdRef: False | TestRef: False | By: 1
output\final_deliverables\screener_config.py | ProdRef: False | TestRef: False | By: 1
output\final_deliverables\screener_output.xlsx | ProdRef: False | TestRef: False | By: 4
output\final_deliverables\validation_failures.csv | ProdRef: False | TestRef: False | By: 6
output\final_deliverables\valuation_flags.csv | ProdRef: True | TestRef: False | By: 21
output\final_deliverables\valuation_summary.xlsx | ProdRef: True | TestRef: False | By: 24
output\final_validation_report.md | ProdRef: True | TestRef: False | By: 2
output\financial_health_scores.csv | ProdRef: True | TestRef: True | By: 20
output\integration_test.csv | ProdRef: False | TestRef: True | By: 2
output\module4_cross_validation.csv | ProdRef: False | TestRef: False | By: 4
output\module_2d_coverage_diagnostic.csv | ProdRef: False | TestRef: False | By: 12
output\module_2d_coverage_summary.csv | ProdRef: False | TestRef: False | By: 2
output\n100_data.db | ProdRef: False | TestRef: False | By: 6
output\outlier_report.csv | ProdRef: True | TestRef: False | By: 5
output\parse_failures.csv | ProdRef: True | TestRef: True | By: 20
output\pattern_change_summary.csv | ProdRef: True | TestRef: False | By: 4
output\pattern_changes.csv | ProdRef: True | TestRef: True | By: 12
output\peer_analysis.log | ProdRef: True | TestRef: False | By: 2
output\peer_percentiles.csv | ProdRef: True | TestRef: True | By: 19
output\peer_reports\RELIANCE.md | ProdRef: False | TestRef: True | By: 4
output\perf_notes.md | ProdRef: False | TestRef: False | By: 3
output\portfolio_stats.csv | ProdRef: True | TestRef: False | By: 7
output\postman_collection.json | ProdRef: False | TestRef: False | By: 3
output\pros_cons_coverage_failures.csv | ProdRef: True | TestRef: False | By: 2
output\pros_cons_generated.csv | ProdRef: True | TestRef: False | By: 36
output\pros_generated.csv | ProdRef: False | TestRef: False | By: 2
output\pytest_report.html | ProdRef: False | TestRef: True | By: 5
output\radar_chart.log | ProdRef: True | TestRef: False | By: 4
output\radar_charts\TEST.png | ProdRef: False | TestRef: True | By: 2
output\ratio_engine.log | ProdRef: True | TestRef: False | By: 2
output\ratio_load_summary.csv | ProdRef: True | TestRef: False | By: 10
output\skipped_tearsheets.csv | ProdRef: True | TestRef: False | By: 5
output\tearsheet_generation_failures.csv | ProdRef: True | TestRef: False | By: 2
output\test.xlsx | ProdRef: False | TestRef: False | By: 0
output\valuation_flags.csv | ProdRef: True | TestRef: False | By: 21
output\valuation_summary.xlsx | ProdRef: True | TestRef: False | By: 24
page.html | ProdRef: False | TestRef: False | By: 0
pages\01_home.py | ProdRef: False | TestRef: True | By: 16
pages\02_profile.py | ProdRef: False | TestRef: True | By: 23
pages\03_screener.py | ProdRef: False | TestRef: True | By: 14
pages\04_peers.py | ProdRef: False | TestRef: True | By: 20
pages\05_trends.py | ProdRef: False | TestRef: True | By: 14
pages\06_sectors.py | ProdRef: False | TestRef: True | By: 15
pages\07_capital.py | ProdRef: False | TestRef: True | By: 16
pages\08_reports.py | ProdRef: False | TestRef: True | By: 14
pages\__pycache__\04_peers.cpython-314.pyc | ProdRef: False | TestRef: False | By: 0
populate_financial_kpis.py | ProdRef: False | TestRef: False | By: 10
radar_output.txt | ProdRef: False | TestRef: False | By: 0
raw_balance.py | ProdRef: False | TestRef: False | By: 0
raw_query.py | ProdRef: False | TestRef: False | By: 0
raw_ratios.py | ProdRef: False | TestRef: False | By: 0
reports\correlation_heatmap.png | ProdRef: True | TestRef: False | By: 9
reports\data_quality_report_20260710_233525.html | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260710_233525.json | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260710_234525.html | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260710_234525.json | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260710_235035.html | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260710_235035.json | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260710_235208.html | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260710_235208.json | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260710_235339.html | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260710_235339.json | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260710_235459.html | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260710_235459.json | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260711_000213.html | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260711_000213.json | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260711_000312.html | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260711_000312.json | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260711_000424.html | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260711_000424.json | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260711_000517.html | ProdRef: False | TestRef: False | By: 0
reports\data_quality_report_20260711_000517.json | ProdRef: False | TestRef: False | By: 0
